id_kks,value,session_date,session_id,cycle_id,tm_update
16,-128.0,2020-05-28-16:14:32,6624,41,1590671716.33721
17,-111.255,2020-05-28-16:14:32,6624,41,1590671716.33946
18,-128.0,2020-05-28-16:14:32,6624,41,1590671716.34172
19,-0.000224609,2020-05-28-16:14:32,6624,41,1590671716.34433
20,0.000146484,2020-05-28-16:14:32,6624,41,1590671716.34666
21,8.78906e-05,2020-05-28-16:14:32,6624,41,1590671716.34895
22,-2.44141e-05,2020-05-28-16:14:32,6624,41,1590671716.35124
23,7.98527,2020-05-28-16:14:32,6624,41,1590671716.35393
24,-0.000195313,2020-05-28-16:14:32,6624,41,1590671716.35634
25,-0.000249023,2020-05-28-16:14:32,6624,41,1590671716.35875
26,-9.27735e-05,2020-05-28-16:14:32,6624,41,1590671716.3612
27,4435.5,2020-05-28-16:14:32,6624,41,1590671716.36401
28,3812.66,2020-05-28-16:14:32,6624,41,1590671716.36654
29,4639.44,2020-05-28-16:14:32,6624,41,1590671716.36904
30,4125.73,2020-05-28-16:14:32,6624,41,1590671716.37154
9,1.56156e-39,2020-05-28-16:14:32,6624,42,1590671717.37571
10,1.56228e-39,2020-05-28-16:14:32,6624,42,1590671717.39174
11,-107502.0,2020-05-28-16:14:32,6624,42,1590671717.39663
12,-125.664,2020-05-28-16:14:32,6624,42,1590671717.40117
13,-110.43,2020-05-28-16:14:32,6624,42,1590671717.40571
14,-121.643,2020-05-28-16:14:32,6624,42,1590671717.40999
15,-128.0,2020-05-28-16:14:32,6624,42,1590671717.41445
16,-128.0,2020-05-28-16:14:32,6624,42,1590671717.41843
17,-111.251,2020-05-28-16:14:32,6624,42,1590671717.42238
18,-128.0,2020-05-28-16:14:32,6624,42,1590671717.42634
19,-0.000146484,2020-05-28-16:14:32,6624,42,1590671717.43071
20,-5.85938e-05,2020-05-28-16:14:32,6624,42,1590671717.43469
21,8.30078e-05,2020-05-28-16:14:32,6624,42,1590671717.43867
22,5.37109e-05,2020-05-28-16:14:32,6624,42,1590671717.4426
23,7.98488,2020-05-28-16:14:32,6624,42,1590671717.44692
24,-0.000249023,2020-05-28-16:14:32,6624,42,1590671717.45083
25,-0.000224609,2020-05-28-16:14:32,6624,42,1590671717.45481
26,9.76563e-06,2020-05-28-16:14:32,6624,42,1590671717.45875
27,4402.54,2020-05-28-16:14:32,6624,42,1590671717.46311
28,3859.22,2020-05-28-16:14:32,6624,42,1590671717.4671
29,4639.44,2020-05-28-16:14:32,6624,42,1590671717.47109
30,4126.91,2020-05-28-16:14:32,6624,42,1590671717.475
9,1.56156e-39,2020-05-28-16:14:32,6624,43,1590671718.48043
10,1.56228e-39,2020-05-28-16:14:32,6624,43,1590671718.49704
11,-107503.0,2020-05-28-16:14:32,6624,43,1590671718.50214
12,-125.668,2020-05-28-16:14:32,6624,43,1590671718.50679
13,-110.434,2020-05-28-16:14:32,6624,43,1590671718.51138
14,-121.642,2020-05-28-16:14:32,6624,43,1590671718.51573
15,-128.0,2020-05-28-16:14:32,6624,43,1590671718.52024
16,-128.0,2020-05-28-16:14:32,6624,43,1590671718.52428
17,-111.252,2020-05-28-16:14:32,6624,43,1590671718.52829
18,-128.0,2020-05-28-16:14:32,6624,43,1590671718.53221
19,-0.00015625,2020-05-28-16:14:32,6624,43,1590671718.53662
20,-5.85938e-05,2020-05-28-16:14:32,6624,43,1590671718.54063
21,0.000146484,2020-05-28-16:14:32,6624,43,1590671718.54465
22,0.000112305,2020-05-28-16:14:32,6624,43,1590671718.54863
23,7.98607,2020-05-28-16:14:32,6624,43,1590671718.553
24,-3.90625e-05,2020-05-28-16:14:32,6624,43,1590671718.55697
25,-1.46484e-05,2020-05-28-16:14:32,6624,43,1590671718.56097
26,5.85938e-05,2020-05-28-16:14:32,6624,43,1590671718.56498
27,4437.63,2020-05-28-16:14:32,6624,43,1590671718.56931
28,3889.45,2020-05-28-16:14:32,6624,43,1590671718.57327
29,4639.44,2020-05-28-16:14:32,6624,43,1590671718.57724
30,4137.56,2020-05-28-16:14:32,6624,43,1590671718.58122
9,1.56156e-39,2020-05-28-16:14:32,6624,44,1590671719.58662
10,1.56228e-39,2020-05-28-16:14:32,6624,44,1590671719.60291
11,-107504.0,2020-05-28-16:14:32,6624,44,1590671719.60742
12,-125.666,2020-05-28-16:14:32,6624,44,1590671719.61153
13,-110.431,2020-05-28-16:14:32,6624,44,1590671719.61563
14,-121.647,2020-05-28-16:14:32,6624,44,1590671719.6203
15,-128.0,2020-05-28-16:14:32,6624,44,1590671719.62527
16,-128.0,2020-05-28-16:14:32,6624,44,1590671719.62785
17,-111.252,2020-05-28-16:14:32,6624,44,1590671719.63036
18,-128.0,2020-05-28-16:14:32,6624,44,1590671719.6326
19,-0.00015625,2020-05-28-16:14:32,6624,44,1590671719.63526
20,6.83594e-05,2020-05-28-16:14:32,6624,44,1590671719.6376
21,6.83594e-05,2020-05-28-16:14:32,6624,44,1590671719.64004
22,2.92969e-05,2020-05-28-16:14:32,6624,44,1590671719.64232
23,7.98604,2020-05-28-16:14:32,6624,44,1590671719.64505
24,-4.88281e-06,2020-05-28-16:14:32,6624,44,1590671719.64761
25,-0.000200195,2020-05-28-16:14:32,6624,44,1590671719.65005
26,-7.32422e-05,2020-05-28-16:14:32,6624,44,1590671719.65256
27,4423.94,2020-05-28-16:14:32,6624,44,1590671719.6555
28,3852.15,2020-05-28-16:14:32,6624,44,1590671719.65785
29,4639.44,2020-05-28-16:14:32,6624,44,1590671719.66024
30,4137.87,2020-05-28-16:14:32,6624,44,1590671719.6627
9,1.56156e-39,2020-05-28-16:14:32,6624,45,1590671720.66658
10,1.56228e-39,2020-05-28-16:14:32,6624,45,1590671720.68095
11,-107505.0,2020-05-28-16:14:32,6624,45,1590671720.68461
12,-125.668,2020-05-28-16:14:32,6624,45,1590671720.68694
13,-110.427,2020-05-28-16:14:32,6624,45,1590671720.68911
14,-121.638,2020-05-28-16:14:32,6624,45,1590671720.69137
15,-128.0,2020-05-28-16:14:32,6624,45,1590671720.69394
16,-128.0,2020-05-28-16:14:32,6624,45,1590671720.69611
17,-111.253,2020-05-28-16:14:32,6624,45,1590671720.69823
18,-128.0,2020-05-28-16:14:32,6624,45,1590671720.70034
19,-0.000249023,2020-05-28-16:14:32,6624,45,1590671720.70285
20,-4.88281e-06,2020-05-28-16:14:32,6624,45,1590671720.70536
21,0.000151367,2020-05-28-16:14:32,6624,45,1590671720.70809
22,9.76563e-05,2020-05-28-16:14:32,6624,45,1590671720.71052
23,7.98612,2020-05-28-16:14:32,6624,45,1590671720.71315
24,4.88281e-06,2020-05-28-16:14:32,6624,45,1590671720.71541
25,-0.000390625,2020-05-28-16:14:32,6624,45,1590671720.71769
26,-7.32422e-05,2020-05-28-16:14:32,6624,45,1590671720.71994
27,4428.85,2020-05-28-16:14:32,6624,45,1590671720.72336
28,3857.5,2020-05-28-16:14:32,6624,45,1590671720.72594
29,4639.44,2020-05-28-16:14:32,6624,45,1590671720.72862
30,4134.48,2020-05-28-16:14:32,6624,45,1590671720.73113
9,1.56156e-39,2020-05-28-16:14:32,6624,46,1590671721.73508
10,1.56228e-39,2020-05-28-16:14:32,6624,46,1590671721.74982
11,-107501.0,2020-05-28-16:14:32,6624,46,1590671721.75244
12,-125.667,2020-05-28-16:14:32,6624,46,1590671721.75457
13,-110.428,2020-05-28-16:14:32,6624,46,1590671721.75668
14,-121.638,2020-05-28-16:14:32,6624,46,1590671721.75894
15,-128.0,2020-05-28-16:14:32,6624,46,1590671721.76173
16,-128.0,2020-05-28-16:14:32,6624,46,1590671721.7641
17,-111.249,2020-05-28-16:14:32,6624,46,1590671721.76653
18,-128.0,2020-05-28-16:14:32,6624,46,1590671721.76907
19,-0.000263672,2020-05-28-16:14:32,6624,46,1590671721.77207
20,5.85938e-05,2020-05-28-16:14:32,6624,46,1590671721.77511
21,0.000209961,2020-05-28-16:14:32,6624,46,1590671721.77816
22,4.88281e-06,2020-05-28-16:14:32,6624,46,1590671721.78115
23,7.98498,2020-05-28-16:14:32,6624,46,1590671721.78443
24,-0.000234375,2020-05-28-16:14:32,6624,46,1590671721.78745
25,-0.000166016,2020-05-28-16:14:32,6624,46,1590671721.79009
26,-8.30078e-05,2020-05-28-16:14:32,6624,46,1590671721.79236
27,4412.68,2020-05-28-16:14:32,6624,46,1590671721.79495
28,3868.64,2020-05-28-16:14:32,6624,46,1590671721.79751
29,4639.44,2020-05-28-16:14:32,6624,46,1590671721.79973
30,4132.34,2020-05-28-16:14:32,6624,46,1590671721.80194
9,1.56156e-39,2020-05-28-16:14:32,6624,47,1590671722.80548
10,1.56228e-39,2020-05-28-16:14:32,6624,47,1590671722.81986
11,-107501.0,2020-05-28-16:14:32,6624,47,1590671722.82575
12,-125.662,2020-05-28-16:14:32,6624,47,1590671722.82808
13,-110.429,2020-05-28-16:14:32,6624,47,1590671722.83034
14,-121.643,2020-05-28-16:14:32,6624,47,1590671722.83263
15,-128.0,2020-05-28-16:14:32,6624,47,1590671722.83527
16,-128.0,2020-05-28-16:14:32,6624,47,1590671722.83768
17,-111.249,2020-05-28-16:14:32,6624,47,1590671722.84001
18,-128.0,2020-05-28-16:14:32,6624,47,1590671722.84245
19,-0.000229492,2020-05-28-16:14:32,6624,47,1590671722.84521
20,-4.88281e-05,2020-05-28-16:14:32,6624,47,1590671722.84772
21,0.00019043,2020-05-28-16:14:32,6624,47,1590671722.85023
22,0.00012207,2020-05-28-16:14:32,6624,47,1590671722.85273
23,7.98605,2020-05-28-16:14:32,6624,47,1590671722.85569
24,-6.34766e-05,2020-05-28-16:14:32,6624,47,1590671722.85845
25,6.83594e-05,2020-05-28-16:14:32,6624,47,1590671722.86128
26,0.000136719,2020-05-28-16:14:32,6624,47,1590671722.86428
27,4426.98,2020-05-28-16:14:32,6624,47,1590671722.86773
28,3898.5,2020-05-28-16:14:32,6624,47,1590671722.8711
29,4639.44,2020-05-28-16:14:32,6624,47,1590671722.87478
30,4136.11,2020-05-28-16:14:32,6624,47,1590671722.87851
9,1.56156e-39,2020-05-28-16:14:32,6624,48,1590671723.88363
10,1.56228e-39,2020-05-28-16:14:32,6624,48,1590671723.88977
11,-107498.0,2020-05-28-16:14:32,6624,48,1590671723.89387
12,-125.661,2020-05-28-16:14:32,6624,48,1590671723.898
13,-110.425,2020-05-28-16:14:32,6624,48,1590671723.90211
14,-121.646,2020-05-28-16:14:32,6624,48,1590671723.9061
15,-128.0,2020-05-28-16:14:32,6624,48,1590671723.91035
16,-128.0,2020-05-28-16:14:32,6624,48,1590671723.9143
17,-111.255,2020-05-28-16:14:32,6624,48,1590671723.91809
18,-128.0,2020-05-28-16:14:32,6624,48,1590671723.92218
19,-0.000209961,2020-05-28-16:14:32,6624,48,1590671723.92706
20,0.000151367,2020-05-28-16:14:32,6624,48,1590671723.93149
21,0.000214844,2020-05-28-16:14:32,6624,48,1590671723.93605
22,0.000185547,2020-05-28-16:14:32,6624,48,1590671723.94035
23,7.98608,2020-05-28-16:14:32,6624,48,1590671723.94461
24,-4.88281e-06,2020-05-28-16:14:32,6624,48,1590671723.94857
25,-0.000131836,2020-05-28-16:14:32,6624,48,1590671723.95264
26,-0.000141602,2020-05-28-16:14:32,6624,48,1590671723.95673
27,4402.82,2020-05-28-16:14:32,6624,48,1590671723.96141
28,3851.47,2020-05-28-16:14:32,6624,48,1590671723.96557
29,4639.44,2020-05-28-16:14:32,6624,48,1590671723.96963
30,4132.68,2020-05-28-16:14:32,6624,48,1590671723.97356
9,1.56156e-39,2020-05-28-16:14:32,6624,49,1590671724.97899
10,1.56228e-39,2020-05-28-16:14:32,6624,49,1590671724.99538
11,-107500.0,2020-05-28-16:14:32,6624,49,1590671725.00037
12,-125.662,2020-05-28-16:14:32,6624,49,1590671725.00506
13,-110.429,2020-05-28-16:14:32,6624,49,1590671725.00972
14,-121.646,2020-05-28-16:14:32,6624,49,1590671725.01436
15,-128.0,2020-05-28-16:14:32,6624,49,1590671725.01942
16,-128.0,2020-05-28-16:14:32,6624,49,1590671725.02395
17,-111.251,2020-05-28-16:14:32,6624,49,1590671725.02814
18,-128.0,2020-05-28-16:14:32,6624,49,1590671725.03217
19,-0.000151367,2020-05-28-16:14:32,6624,49,1590671725.0366
20,-4.88281e-06,2020-05-28-16:14:32,6624,49,1590671725.04063
21,0.000283203,2020-05-28-16:14:32,6624,49,1590671725.04465
22,1.46484e-05,2020-05-28-16:14:32,6624,49,1590671725.04861
23,7.98569,2020-05-28-16:14:32,6624,49,1590671725.05311
24,-0.00015625,2020-05-28-16:14:32,6624,49,1590671725.05706
25,-4.39453e-05,2020-05-28-16:14:32,6624,49,1590671725.0611
26,-0.000146484,2020-05-28-16:14:32,6624,49,1590671725.06513
27,4446.17,2020-05-28-16:14:32,6624,49,1590671725.06953
28,3820.08,2020-05-28-16:14:32,6624,49,1590671725.07352
29,4639.44,2020-05-28-16:14:32,6624,49,1590671725.07748
30,4132.99,2020-05-28-16:14:32,6624,49,1590671725.08144
9,1.56156e-39,2020-05-28-16:14:32,6624,50,1590671726.08693
10,1.56228e-39,2020-05-28-16:14:32,6624,50,1590671726.10322
11,-107501.0,2020-05-28-16:14:32,6624,50,1590671726.10757
12,-125.662,2020-05-28-16:14:32,6624,50,1590671726.11175
13,-110.428,2020-05-28-16:14:32,6624,50,1590671726.11605
14,-121.644,2020-05-28-16:14:32,6624,50,1590671726.12032
15,-128.0,2020-05-28-16:14:32,6624,50,1590671726.12506
16,-128.0,2020-05-28-16:14:32,6624,50,1590671726.12942
17,-111.252,2020-05-28-16:14:32,6624,50,1590671726.13382
18,-128.0,2020-05-28-16:14:32,6624,50,1590671726.13809
19,0.000195313,2020-05-28-16:14:32,6624,50,1590671726.14274
20,-0.000107422,2020-05-28-16:14:32,6624,50,1590671726.14683
21,0.000166016,2020-05-28-16:14:32,6624,50,1590671726.1508
22,0.000126953,2020-05-28-16:14:32,6624,50,1590671726.15464
23,7.98592,2020-05-28-16:14:32,6624,50,1590671726.15896
24,-3.90625e-05,2020-05-28-16:14:32,6624,50,1590671726.1633
25,-3.41797e-05,2020-05-28-16:14:32,6624,50,1590671726.16784
26,-0.000185547,2020-05-28-16:14:32,6624,50,1590671726.17176
27,4426.54,2020-05-28-16:14:32,6624,50,1590671726.17669
28,3842.73,2020-05-28-16:14:32,6624,50,1590671726.18061
29,4639.44,2020-05-28-16:14:32,6624,50,1590671726.18434
30,4125.61,2020-05-28-16:14:32,6624,50,1590671726.18839
9,1.56156e-39,2020-05-28-16:14:32,6624,51,1590671727.19365
10,1.56228e-39,2020-05-28-16:14:32,6624,51,1590671727.21039
11,-107504.0,2020-05-28-16:14:32,6624,51,1590671727.21506
12,-125.663,2020-05-28-16:14:32,6624,51,1590671727.21851
13,-110.435,2020-05-28-16:14:32,6624,51,1590671727.22145
14,-121.644,2020-05-28-16:14:32,6624,51,1590671727.22427
15,-128.0,2020-05-28-16:14:32,6624,51,1590671727.22754
16,-128.0,2020-05-28-16:14:32,6624,51,1590671727.23023
17,-111.25,2020-05-28-16:14:32,6624,51,1590671727.23877
18,-128.0,2020-05-28-16:14:32,6624,51,1590671727.24388
19,-0.000214844,2020-05-28-16:14:32,6624,51,1590671727.24704
20,0.000107422,2020-05-28-16:14:32,6624,51,1590671727.24984
21,-4.39453e-05,2020-05-28-16:14:32,6624,51,1590671727.25229
22,1.46484e-05,2020-05-28-16:14:32,6624,51,1590671727.25475
23,7.98569,2020-05-28-16:14:32,6624,51,1590671727.25739
24,-7.32422e-05,2020-05-28-16:14:32,6624,51,1590671727.26004
25,-0.000166016,2020-05-28-16:14:32,6624,51,1590671727.2631
26,-4.39453e-05,2020-05-28-16:14:32,6624,51,1590671727.26543
27,4422.96,2020-05-28-16:14:32,6624,51,1590671727.26793
28,3877.65,2020-05-28-16:14:32,6624,51,1590671727.27047
29,4639.44,2020-05-28-16:14:32,6624,51,1590671727.27263
30,4115.1,2020-05-28-16:14:32,6624,51,1590671727.27484
9,1.56156e-39,2020-05-28-16:14:32,6624,52,1590671728.27848
10,1.56228e-39,2020-05-28-16:14:32,6624,52,1590671728.28369
11,-107503.0,2020-05-28-16:14:32,6624,52,1590671728.28638
12,-125.664,2020-05-28-16:14:32,6624,52,1590671728.28878
13,-110.426,2020-05-28-16:14:32,6624,52,1590671728.29105
14,-121.635,2020-05-28-16:14:32,6624,52,1590671728.2933
15,-128.0,2020-05-28-16:14:32,6624,52,1590671728.29586
16,-128.0,2020-05-28-16:14:32,6624,52,1590671728.29801
17,-111.254,2020-05-28-16:14:32,6624,52,1590671728.30032
18,-128.0,2020-05-28-16:14:32,6624,52,1590671728.30253
19,-0.000146484,2020-05-28-16:14:32,6624,52,1590671728.30507
20,-2.44141e-05,2020-05-28-16:14:32,6624,52,1590671728.3074
21,0.000131836,2020-05-28-16:14:32,6624,52,1590671728.30965
22,7.8125e-05,2020-05-28-16:14:32,6624,52,1590671728.3119
23,7.98559,2020-05-28-16:14:32,6624,52,1590671728.31442
24,-4.88281e-06,2020-05-28-16:14:32,6624,52,1590671728.31672
25,-0.000214844,2020-05-28-16:14:32,6624,52,1590671728.31908
26,-0.000136719,2020-05-28-16:14:32,6624,52,1590671728.32144
27,4422.44,2020-05-28-16:14:32,6624,52,1590671728.32413
28,3858.83,2020-05-28-16:14:32,6624,52,1590671728.32657
29,4639.44,2020-05-28-16:14:32,6624,52,1590671728.32894
30,4140.7,2020-05-28-16:14:32,6624,52,1590671728.33122
9,1.56156e-39,2020-05-28-16:14:32,6624,53,1590671729.33514
10,1.56228e-39,2020-05-28-16:14:32,6624,53,1590671729.34948
11,-107503.0,2020-05-28-16:14:32,6624,53,1590671729.35199
12,-125.65,2020-05-28-16:14:32,6624,53,1590671729.35441
13,-110.428,2020-05-28-16:14:32,6624,53,1590671729.35659
14,-121.633,2020-05-28-16:14:32,6624,53,1590671729.35879
15,-128.0,2020-05-28-16:14:32,6624,53,1590671729.36131
16,-128.0,2020-05-28-16:14:32,6624,53,1590671729.36367
17,-111.253,2020-05-28-16:14:32,6624,53,1590671729.36592
18,-128.0,2020-05-28-16:14:32,6624,53,1590671729.36821
19,-8.78906e-05,2020-05-28-16:14:32,6624,53,1590671729.37082
20,0.000268555,2020-05-28-16:14:32,6624,53,1590671729.3732
21,-7.8125e-05,2020-05-28-16:14:32,6624,53,1590671729.3756
22,7.32422e-05,2020-05-28-16:14:32,6624,53,1590671729.37811
23,7.98487,2020-05-28-16:14:32,6624,53,1590671729.38104
24,-4.39453e-05,2020-05-28-16:14:32,6624,53,1590671729.38423
25,-0.000107422,2020-05-28-16:14:32,6624,53,1590671729.38753
26,-9.76563e-06,2020-05-28-16:14:32,6624,53,1590671729.3912
27,4416.41,2020-05-28-16:14:32,6624,53,1590671729.3953
28,3862.52,2020-05-28-16:14:32,6624,53,1590671729.40209
29,4639.44,2020-05-28-16:14:32,6624,53,1590671729.40876
30,4143.11,2020-05-28-16:14:32,6624,53,1590671729.41271
9,1.56156e-39,2020-05-28-16:14:32,6624,54,1590671730.41811
10,1.56228e-39,2020-05-28-16:14:32,6624,54,1590671730.43415
11,-107504.0,2020-05-28-16:14:32,6624,54,1590671730.43861
12,-125.67,2020-05-28-16:14:32,6624,54,1590671730.44244
13,-110.432,2020-05-28-16:14:32,6624,54,1590671730.44631
14,-121.645,2020-05-28-16:14:32,6624,54,1590671730.45033
15,-128.0,2020-05-28-16:14:32,6624,54,1590671730.46054
16,-128.0,2020-05-28-16:14:32,6624,54,1590671730.46459
17,-111.251,2020-05-28-16:14:32,6624,54,1590671730.4686
18,-128.0,2020-05-28-16:14:32,6624,54,1590671730.47262
19,-0.000302734,2020-05-28-16:14:32,6624,54,1590671730.47702
20,5.85938e-05,2020-05-28-16:14:32,6624,54,1590671730.48106
21,0.000161133,2020-05-28-16:14:32,6624,54,1590671730.48491
22,9.76563e-06,2020-05-28-16:14:32,6624,54,1590671730.48864
23,7.98562,2020-05-28-16:14:32,6624,54,1590671730.49272
24,-0.000209961,2020-05-28-16:14:32,6624,54,1590671730.49645
25,-0.000224609,2020-05-28-16:14:32,6624,54,1590671730.50009
26,-7.8125e-05,2020-05-28-16:14:32,6624,54,1590671730.50369
27,4420.82,2020-05-28-16:14:32,6624,54,1590671730.50766
28,3853.78,2020-05-28-16:14:32,6624,54,1590671730.51127
29,4639.44,2020-05-28-16:14:32,6624,54,1590671730.51485
30,4139.26,2020-05-28-16:14:32,6624,54,1590671730.51844
9,1.56156e-39,2020-05-28-16:14:32,6624,55,1590671731.52354
10,1.56228e-39,2020-05-28-16:14:32,6624,55,1590671731.5397
11,-107500.0,2020-05-28-16:14:32,6624,55,1590671731.54414
12,-125.673,2020-05-28-16:14:32,6624,55,1590671731.54824
13,-110.428,2020-05-28-16:14:32,6624,55,1590671731.55215
14,-121.639,2020-05-28-16:14:32,6624,55,1590671731.55617
15,-128.0,2020-05-28-16:14:32,6624,55,1590671731.5606
16,-128.0,2020-05-28-16:14:32,6624,55,1590671731.5647
17,-111.251,2020-05-28-16:14:32,6624,55,1590671731.56862
18,-128.0,2020-05-28-16:14:32,6624,55,1590671731.57258
19,-6.83594e-05,2020-05-28-16:14:32,6624,55,1590671731.57683
20,-4.88281e-06,2020-05-28-16:14:32,6624,55,1590671731.58068
21,0.000244141,2020-05-28-16:14:32,6624,55,1590671731.58439
22,0.000175781,2020-05-28-16:14:32,6624,55,1590671731.58807
23,7.98585,2020-05-28-16:14:32,6624,55,1590671731.59204
24,-0.000229492,2020-05-28-16:14:32,6624,55,1590671731.59568
25,-6.83594e-05,2020-05-28-16:14:32,6624,55,1590671731.59927
26,-0.000175781,2020-05-28-16:14:32,6624,55,1590671731.60285
27,4418.31,2020-05-28-16:14:32,6624,55,1590671731.6068
28,3863.62,2020-05-28-16:14:32,6624,55,1590671731.61041
29,4639.44,2020-05-28-16:14:32,6624,55,1590671731.61394
30,4129.45,2020-05-28-16:14:32,6624,55,1590671731.61752
9,1.56156e-39,2020-05-28-16:14:32,6624,56,1590671732.62299
10,1.56228e-39,2020-05-28-16:14:32,6624,56,1590671732.63832
11,-107502.0,2020-05-28-16:14:32,6624,56,1590671732.64087
12,-125.669,2020-05-28-16:14:32,6624,56,1590671732.64317
13,-110.431,2020-05-28-16:14:32,6624,56,1590671732.64537
14,-121.638,2020-05-28-16:14:32,6624,56,1590671732.64782
15,-128.0,2020-05-28-16:14:32,6624,56,1590671732.65052
16,-128.0,2020-05-28-16:14:32,6624,56,1590671732.653
17,-111.249,2020-05-28-16:14:32,6624,56,1590671732.65578
18,-128.0,2020-05-28-16:14:32,6624,56,1590671732.65854
19,-5.85938e-05,2020-05-28-16:14:32,6624,56,1590671732.66797
20,-0.000268555,2020-05-28-16:14:32,6624,56,1590671732.67111
21,0.000273438,2020-05-28-16:14:32,6624,56,1590671732.6732
22,-4.88281e-06,2020-05-28-16:14:32,6624,56,1590671732.67528
23,7.98521,2020-05-28-16:14:32,6624,56,1590671732.67785
24,-0.000117188,2020-05-28-16:14:32,6624,56,1590671732.68013
25,-9.27735e-05,2020-05-28-16:14:32,6624,56,1590671732.68236
26,2.92969e-05,2020-05-28-16:14:32,6624,56,1590671732.68464
27,4407.19,2020-05-28-16:14:32,6624,56,1590671732.68717
28,3852.43,2020-05-28-16:14:32,6624,56,1590671732.68942
29,4639.44,2020-05-28-16:14:32,6624,56,1590671732.69177
30,4142.3,2020-05-28-16:14:32,6624,56,1590671732.69404
9,1.56156e-39,2020-05-28-16:14:32,6624,57,1590671733.6977
10,1.56228e-39,2020-05-28-16:14:32,6624,57,1590671733.70038
11,-107502.0,2020-05-28-16:14:32,6624,57,1590671733.70304
12,-125.67,2020-05-28-16:14:32,6624,57,1590671733.70547
13,-110.431,2020-05-28-16:14:32,6624,57,1590671733.70794
14,-121.637,2020-05-28-16:14:32,6624,57,1590671733.71052
15,-128.0,2020-05-28-16:14:32,6624,57,1590671733.71315
16,-128.0,2020-05-28-16:14:32,6624,57,1590671733.71537
17,-111.255,2020-05-28-16:14:32,6624,57,1590671733.71749
18,-128.0,2020-05-28-16:14:32,6624,57,1590671733.71964
19,-0.000195313,2020-05-28-16:14:32,6624,57,1590671733.72232
20,6.34766e-05,2020-05-28-16:14:32,6624,57,1590671733.72477
21,0.000117188,2020-05-28-16:14:32,6624,57,1590671733.72726
22,1.46484e-05,2020-05-28-16:14:32,6624,57,1590671733.72976
23,7.98475,2020-05-28-16:14:32,6624,57,1590671733.73616
24,-2.92969e-05,2020-05-28-16:14:32,6624,57,1590671733.73878
25,-0.000205078,2020-05-28-16:14:32,6624,57,1590671733.74129
26,-0.000112305,2020-05-28-16:14:32,6624,57,1590671733.74418
27,4424.12,2020-05-28-16:14:32,6624,57,1590671733.74757
28,3874.42,2020-05-28-16:14:32,6624,57,1590671733.75011
29,4639.44,2020-05-28-16:14:32,6624,57,1590671733.75231
30,4134.68,2020-05-28-16:14:32,6624,57,1590671733.75446
9,1.56156e-39,2020-05-28-16:14:32,6624,58,1590671734.75754
10,1.56228e-39,2020-05-28-16:14:32,6624,58,1590671734.77267
11,-107499.0,2020-05-28-16:14:32,6624,58,1590671734.77551
12,-125.67,2020-05-28-16:14:32,6624,58,1590671734.77806
13,-110.43,2020-05-28-16:14:32,6624,58,1590671734.78033
14,-121.641,2020-05-28-16:14:32,6624,58,1590671734.78256
15,-128.0,2020-05-28-16:14:32,6624,58,1590671734.78511
16,-128.0,2020-05-28-16:14:32,6624,58,1590671734.78743
17,-111.25,2020-05-28-16:14:32,6624,58,1590671734.78969
18,-128.0,2020-05-28-16:14:32,6624,58,1590671734.79212
19,-8.30078e-05,2020-05-28-16:14:32,6624,58,1590671734.795
20,0.0,2020-05-28-16:14:32,6624,58,1590671734.79751
21,0.000107422,2020-05-28-16:14:32,6624,58,1590671734.79986
22,7.32422e-05,2020-05-28-16:14:32,6624,58,1590671734.80225
23,7.98449,2020-05-28-16:14:32,6624,58,1590671734.80496
24,-0.00034668,2020-05-28-16:14:32,6624,58,1590671734.80739
25,-0.000180664,2020-05-28-16:14:32,6624,58,1590671734.80969
26,5.37109e-05,2020-05-28-16:14:32,6624,58,1590671734.81203
27,4428.38,2020-05-28-16:14:32,6624,58,1590671734.81463
28,3868.03,2020-05-28-16:14:32,6624,58,1590671734.81676
29,4639.44,2020-05-28-16:14:32,6624,58,1590671734.81888
30,4142.98,2020-05-28-16:14:32,6624,58,1590671734.82098
9,1.56156e-39,2020-05-28-16:14:32,6624,59,1590671735.82435
10,1.56228e-39,2020-05-28-16:14:32,6624,59,1590671735.8386
11,-107500.0,2020-05-28-16:14:32,6624,59,1590671735.84115
12,-125.669,2020-05-28-16:14:32,6624,59,1590671735.84344
13,-110.429,2020-05-28-16:14:32,6624,59,1590671735.84568
14,-121.648,2020-05-28-16:14:32,6624,59,1590671735.84797
15,-128.0,2020-05-28-16:14:32,6624,59,1590671735.85061
16,-128.0,2020-05-28-16:14:32,6624,59,1590671735.85298
17,-111.253,2020-05-28-16:14:32,6624,59,1590671735.85538
18,-128.0,2020-05-28-16:14:32,6624,59,1590671735.8578
19,-0.000268555,2020-05-28-16:14:32,6624,59,1590671735.8606
20,1.95313e-05,2020-05-28-16:14:32,6624,59,1590671735.86317
21,8.30078e-05,2020-05-28-16:14:32,6624,59,1590671735.86575
22,1.95313e-05,2020-05-28-16:14:32,6624,59,1590671735.86844
23,7.98495,2020-05-28-16:14:32,6624,59,1590671735.87157
24,0.000112305,2020-05-28-16:14:32,6624,59,1590671735.87464
25,-0.000170898,2020-05-28-16:14:32,6624,59,1590671735.88131
26,-1.95313e-05,2020-05-28-16:14:32,6624,59,1590671735.88494
27,4424.05,2020-05-28-16:14:32,6624,59,1590671735.88897
28,3868.72,2020-05-28-16:14:32,6624,59,1590671735.89259
